OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2663817,04092018739,Castillo's Mexican Restaurant,3587 MAITLAND DR,,RALEIGH,NC,27610,(919) 615-0000,2021/11/22 05:00:00+00,Restaurant,12066,-78.58046526,35.79725239,M
2663818,04092014748,Jersey Mike's,701 N Main ST,,FUQUAY-VARINA,NC,27529,(919) 557-3000,2006/10/31 04:00:00+00,Restaurant,12067,-78.79264626,35.59174507,M
2663819,04092022022,Harris Teeter #304 Deli/Bakery,4221 Corners PKY ,,RALEIGH,NC,27616,(919) 596-5399,2017/07/13 04:00:00+00,Food Stand,12071,-78.78791806,35.91890974,M
2663820,04092014707,Starbucks Coffee # 10967,1217 Kildaire Farm RD ,,CARY,NC,27511,(919) 465-1229,2006/10/27 04:00:00+00,Restaurant,12076,-78.78312814,35.76376926,M
2663821,04092016831,STATE OF BEER,401 HILLSBOROUGH ST,,RALEIGH,NC,27603,(919) 546-9116,2014/12/12 05:00:00+00,Restaurant,12082,-78.64534793,35.78016949,M
2663822,04092018768,Courtyard Bistro,3401 Sumner Blvd,,RALEIGH,NC,27616,(919) 645-0088,2021/12/30 05:00:00+00,Restaurant,12093,-78.58017989,35.86693412,M
2663823,04092018688,McDonald's #32336,1001 MORRISVILLE CARPENTER RD ,,MORRISVILLE,NC,27560,(919) 460-7228,2021/08/03 04:00:00+00,Restaurant,12094,-78.84482154,35.81889798,M
2663824,04092021484,Food Lion #2638 Meat Market,6209 Rock Quarry RD ,,RALEIGH,NC,27610,(919) 772-5894,2007/11/05 05:00:00+00,Food Stand,12100,-78.54796019,35.72312495,M
2663825,04092030450,EL SAZON DE HIDALGO (WCID #746),4211 Capital BLVD ,11am  to 9pm ,RALEIGH,NC,27604,(919) 523-9084,2019/11/08 05:00:00+00,Mobile Food Units,12101,-78.58203277,35.8384706,M
2663826,04092018437,Noodles & Company #871,2031 CAMERON ST,,RALEIGH,NC,27605,(919) -,2020/09/08 04:00:00+00,Restaurant,12103,-78.66025735,35.7899673,M
2663827,04092025413,Domino's #5501,2658 S Saunders ST ,,RALEIGH,NC,27603,(704) 588-2611 ext. 313,2022/01/31 05:00:00+00,Food Stand,12108,-78.64933505,35.74572465,M
2663828,04092018906,Crosstown Pub,154 E CHATHAM ST,,CARY,NC,27511,,2022/07/14 04:00:00+00,Restaurant,12112,-78.77962888,35.78718319,M
2663829,04092018875,Pho Vietnam,1284 Buck Jones RD ,,RALEIGH,NC,27606,(919) 655-5665,2022/05/23 04:00:00+00,Restaurant,12117,-78.74214569,35.76637247,M
2663830,04092018341,Rise Biscuits & Donuts,6325-33 FALLS OF NEUSE RD ,,RALEIGH,NC,27615,(984) 200-5751,2020/04/07 04:00:00+00,Restaurant,12110,-78.62102418,35.86869281,M
2663831,04092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,,CARY,NC,27519,(919) 234-1387,2017/04/20 04:00:00+00,Restaurant,12119,-78.85752223,35.82041548,M
2663832,04092021797,Circle K #1403,4019 Davis Drive,,MORRISVILLE,NC,27560,(919) 380-8846,2014/06/17 04:00:00+00,Food Stand,12121,-78.85694904,35.83745673,M
2663833,04092018746,Publix #1744 Deli,2257 WENDELL FALLS PKWY,,WENDELL,NC,27591,(919) 365-7055,2021/12/02 05:00:00+00,Restaurant,12123,-78.43555763,35.77644215,M
2663834,04092021011,Food Lion #90 Deli,4317 FALLS OF NEUSE RD,,RALEIGH,NC,27609-6283,(919) 872-5376,2000/07/01 04:00:00+00,Food Stand,12127,-78.61339277,35.84095998,M
2663835,04092020993,Food Lion #1491 Deli,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000/07/01 04:00:00+00,Food Stand,12126,-78.58946217,35.82241942,M
2663836,04092015862,NO. 1 CHINESE RESTAURANT,3667 SW CARY  PKY ,,CARY,NC,27513,(919) 461-7008,2011/01/04 05:00:00+00,Restaurant,12137,-78.83800513,35.78180038,M
2663837,04092017168,BUFFALO BROTHERS GARNER,7245 WHITE OAK RD ,,GARNER,NC,27529,(919) 803-1939,2016/03/03 05:00:00+00,Restaurant,12140,-78.58073782,35.68789371,M
2663838,04092015807,CARIBOU COFFEE #306,109 SW MAYNARD RD ,,CARY,NC,27511,(919) 319-6265,2010/08/27 04:00:00+00,Restaurant,12143,-78.78269118,35.77098761,M
2663839,04092016410,TIJUANA FLATS BURRITO CO. #182,161 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 629-7558,2013/04/15 04:00:00+00,Restaurant,12144,-78.84948074,35.66266499,M
2663840,04092160068,FALLS RIVER COURT (FOOD SERVICE),1130 FALLS RIVER  AVE ,,RALEIGH,NC,27614,(919) 844-2499,2009/01/29 05:00:00+00,Institutional Food Service,12148,-78.58705624,35.90683193,M
2663841,04092017452,BLAZE PIZZA #1193,316 GRAND HILL PL ,,HOLLY SPRINGS,NC,27540,(919) 557-4990,2016/11/04 04:00:00+00,Restaurant,12151,-78.8436742,35.66711942,M
2663842,04092014789,Coquette,4381-119 Lassiter At North Hills AVE ,,RALEIGH,NC,27609-5731,(919) 789-0606,2007/01/26 05:00:00+00,Restaurant,12147,-78.64424639,35.83822685,M
2663843,04092018173,Weaver Street Market,404 W HARGETT ST,,RALEIGH,NC,27603-1806,(919) 429-7800,2019/09/15 04:00:00+00,Restaurant,12158,-78.64555484,35.77872095,M
2663844,04092017930,Lola's Beach Bar,1803 Glenwood Ave ,,RALEIGH,NC,27608,(984) 222-3674,2018/08/24 04:00:00+00,Restaurant,12162,-78.64642665,35.8047453,M
2663845,04092015485,AVIATOR BREWING TAP HOUSE,600 E BROAD ST ,,FUQUAY VARINA,NC,27526,(919) 552-8826,2009/10/07 04:00:00+00,Restaurant,12177,-78.79392899,35.59279145,M
2663846,04092016569,HARRIS TEETER #395 DELI,1432 BROGDEN WOODS DR ,,WAKE FOREST,NC,27587,(919) 870-4980,2013/08/19 04:00:00+00,Restaurant,12178,-78.69147726,35.99120973,M
2663847,04092018758,Urban Angeethi,5033 ARCO ST,,CARY,NC,27519,,2021/12/22 05:00:00+00,Restaurant,12188,-78.88191924,35.83347908,M
2663848,04092030330,TORTAS Y TACOS EL JAROCHO (WCID #597),820 E WILLIAMS ST ,,APEX,NC,27539,(919) 210-6361,2017/04/28 04:00:00+00,Mobile Food Units,12193,-78.84679394,35.72230294,M
2663849,04092017603,LA SANTA,222-107 GLENWOOD AVE ,,RALEIGH,NC,27603,(919) 720-4096,2017/04/28 04:00:00+00,Restaurant,12194,-78.64733509,35.78392897,M
2663850,04092017732,PAPAS PIZZA AND SUBS,7713 LEAD MINE RD ,SUITE 45,RALEIGH,NC,27615,(919) 847-8777,2017/11/20 05:00:00+00,Restaurant,12195,-78.66044244,35.88617531,T
2663851,04092016773,CHIPOTLE #2066,9504 STRICKLAND ROAD,,RALEIGH,NC,27615,(919) 322-3259,2014/09/30 04:00:00+00,Restaurant,12209,-78.65494139,35.90183768,M
2663852,04092018699,WCC Cafe,111 Competition DR ,Suite 110,RALEIGH,NC,27560,(984) 465-4579,2021/08/27 04:00:00+00,Restaurant,12208,0,0,U
2663853,04092018599,Tios Pizza Empanadas & Wings,2916 N Main St,Ste 100,FUQUAY-VARINA,NC,27526,(919) 762-0095,2021/03/31 04:00:00+00,Restaurant,12211,-78.7325945,35.61559182,M
2663854,04092030374,Beefy Buns (WCID #650),1941 Indianwood CT ,,RALEIGH,NC,27604,(919) 638-1572,2018/09/18 04:00:00+00,Mobile Food Units,12218,-78.54824679,35.81067005,M
2663855,04092018772,Smoothie King 1381,1118 PARKSIDE MAIN ST,,CARY,NC,27519,,2022/01/07 05:00:00+00,Restaurant,12219,-78.88929435,35.84836238,M
2663856,04092017751,Slices and Ices,1839 S Main ST ,,WAKE FOREST,NC,27587,(919) 453-1600,2017/11/28 05:00:00+00,Restaurant,12222,-78.52626448,35.95102854,M
2663857,04092018101,Cava Grill #087,2001 WALNUT ST,Suite 100,CARY,NC,27518,,2019/05/14 04:00:00+00,Restaurant,12225,-78.74142861,35.75880896,M
2663858,04092040388,Keeping It Frank & Catering (WCID #826),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(917) 319-6936,2021/05/10 04:00:00+00,Pushcarts,12233,-78.63902655,35.752054,M
2663859,04092016217,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 676-6614,2012/07/02 04:00:00+00,Restaurant,12235,-78.60015155,35.90522894,M
2663860,04092014856,Schiano's Pizza Pasta & Grill #2,13220 Strickland  RD ,Ste. 164,RALEIGH,NC,27613,(919) 847-3238,2007/04/27 04:00:00+00,Restaurant,12239,-78.72593809,35.90878313,M
2663861,04092015688,FAIRFIELD INN & SUITES Foodservice,10040 SELLONA ST ,,RALEIGH,NC,27617,(919) 246-0107,2010/08/04 04:00:00+00,Restaurant,12243,-78.80455249,35.89550125,M
2663862,04092017301,ESMERALDA GRILL,748 E CHATHAM ST ,SUITE J,CARY,NC,27511,(919) 377-2455,2016/08/26 04:00:00+00,Restaurant,12252,-78.76514155,35.79157241,M
2663863,04092016398,ACME PIZZA CO,204 Village Walk DR ,,HOLLY SPRINGS,NC,27540,(919) 552-8800,2013/04/08 04:00:00+00,Restaurant,12257,-78.83920919,35.6398791,M
2663864,04092110159,Brier Creek Elem. Sch. Lunchroom,9801 Brier Creek PKY,,RALEIGH,NC,27617,(919) 484-4747 ext. 20117,2006/07/05 04:00:00+00,Public School Lunchrooms,12259,-78.8052089,35.9013389,M
2663865,04092017040,BEST WESTERN PLUS EDISON INN FOODSERVICE,1595 MECHANICAL BLVD ,,GARNER,NC,27529,(919) 662-4890,2015/10/27 04:00:00+00,Restaurant,12263,-78.64471806,35.72391732,M
2663866,04092018308,Stars and Strikes,4020 CAPITAL BLVD,Suite 160,RALEIGH,NC,27604,(678) 965-5707,2020/01/27 05:00:00+00,Restaurant,12266,-78.57967846,35.83550619,M
2663867,04092016990,CAROLINA ALE HOUSE,400 CONSERVATION RD ,,GARNER,NC,27529,(919) 772-2646,2015/07/16 04:00:00+00,Restaurant,12271,-78.58112683,35.69648845,M
2663868,04092021607,QUE HUONG ORIENTAL MARKET,3312 CAPITAL  BLVD ,,RALEIGH,NC,27604,(919) 790-5325,2010/02/16 05:00:00+00,Food Stand,12275,-78.5854745,35.82439477,M
2663869,04092017710,Los Magueyes,325 N Main ST ,,HOLLY SPRINGS,NC,27540,(919) 552-6272,2017/10/19 04:00:00+00,Restaurant,12282,-78.83516548,35.65627673,M
2663870,04092300157,Food Lion #1669 Meat Market,1601 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 807-1395,2000/03/15 04:00:00+00,Meat Market,12304,-78.61481064,35.75482608,M
2663871,04092300193,Food Lion #669 Meat Market,405 S Main St ,,ROLESVILLE,NC,27571-9664,,2000/07/01 04:00:00+00,Meat Market,12305,-78.46472721,35.91731538,T
2663872,04092300167,Food Lion #434 Meat Market,1338 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,,2000/07/01 04:00:00+00,Meat Market,12306,-78.77764359,35.59047244,M
2663873,04092040085,Jim's Ole Time Hot Dogs (WCID #454),2000 WALNUT ST,,CARY,NC,27511-9230,(919) 924-4625,2000/12/14 05:00:00+00,Pushcarts,12310,-78.74296196,35.75727839,M
2663874,04092017700,Fairfield Inn &  Suites Kitchen,6408 Capital BLVD ,,RALEIGH,NC,27616,(919) 878-1120,2017/10/19 04:00:00+00,Restaurant,12314,-78.57841709,35.87180791,M
2663875,04092030515,Tacos El Brito (WCID #805),11900 LOUISBURG RD,,WAKE FOREST,NC,27587-9610,(919) 924-7186,2021/01/14 05:00:00+00,Mobile Food Units,12315,-78.42142212,35.9485663,M
2663876,04092017998,Applebee's Grill & Bar,6609 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 266-5939,2018/12/13 05:00:00+00,Restaurant,12329,-78.50745317,35.79704031,M
2663877,04092030587,Danita's Kitchen (WCID #884),2411 E Millbrook  RD ,,RALEIGH,NC,27604,(919) 637-0809,2022/07/22 04:00:00+00,Mobile Food Units,12335,-78.59474383,35.84867059,M
2663878,04092017919,Diced,7157 O'Kelley Chapel RD ,,CARY,NC,27619,(919) 678-5004,2018/09/06 04:00:00+00,Restaurant,12336,-78.88824644,35.84415135,M
2663879,04092013229,Sushi & Thai Restaurant,2434 WYCLIFF RD,,RALEIGH,NC,27607-2903,(919) 789-8180,2000/11/09 05:00:00+00,Restaurant,12337,-78.692995,35.81676997,M
2663880,04092025147,Papa John's #4838,1440 Brogden Woods DR ,Suite 104,WAKE FOREST,NC,27587,(919) 532-2300,2017/10/17 04:00:00+00,Food Stand,12348,-78.69147726,35.99120973,M
2663881,04092016416,Jasmin & Olivz,424 E SIX FORKS RD ,STE 101,RALEIGH,NC,27609,(919) 743-3336,2013/04/25 04:00:00+00,Restaurant,12349,-78.62602299,35.82001805,M
2663882,04092016417,SUBWAY #57757,2020 HILLSBOROUGH ST ,STE 102,RALEIGH,NC,27607,(919) 322-2015,2013/05/30 04:00:00+00,Restaurant,12351,-78.66276676,35.78662932,M
2663883,04092030531,Fatboy's Burgers & Dogs (WCID #819),2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 645-7246,2021/03/18 04:00:00+00,Mobile Food Units,12358,-78.63902655,35.752054,M
2663884,04092017302,WOLVES DEN,1060 WILLIAM MOORE DR ,,RALEIGH,NC,27606,(919) 513-6432,2016/08/12 04:00:00+00,Restaurant,12361,-78.70048783,35.79771956,M
2663885,04092016139,SOLA COFFEE & CAFE,7705 LEAD MINE RD ,,RALEIGH,NC,27615,(919) 803-8983,2012/03/21 04:00:00+00,Restaurant,12367,-78.65998467,35.8852805,M
2663886,04092016945,PANERA #1806,1004 PARKSIDE MAIN ST ,,CARY,NC,27519,(919) 337-0020,2015/06/04 04:00:00+00,Restaurant,12381,-78.88643041,35.84618552,M
2663887,04092016711,El Lobo Mexican Restaurant,1301 East Broad Street,,FUQUAY-VARINA,NC,27526,(919) 557-9540,2014/06/25 04:00:00+00,Restaurant,12396,-78.77604319,35.59548799,M
2663888,04092021942,CIRCLE K #2720320,3289 AVENT FERRY RD ,,RALEIGH,NC,27606,(919) 851-4889,2016/02/12 05:00:00+00,Food Stand,12401,-78.69673573,35.76720142,M
2663889,04092021908,FOOD LION #1514 PRODUCE,9567 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 462-1542,2015/11/06 05:00:00+00,Food Stand,12405,-78.81120699,35.8045716,M
2663890,04092018842,Cravin' Confections,3612 ROGERS BRANCH RD,Suite 106,WAKE FOREST,NC,27587-6150,(919) 435-0002,2022/03/30 04:00:00+00,Restaurant,12406,-78.50628829,35.94278719,M
2663891,04092018878,Poki Bowl,1898 S Franklin  ST ,Ste-110,WAKE FOREST,NC,27587,(919) 587-1897,2022/05/23 04:00:00+00,Restaurant,12411,-78.50941495,35.95135414,M
2663892,04092030404,Tacos El Coco Loco (WCID #694),404 W Chatham ST ,,CARY,NC,27511,(919) 699-3810,2019/03/27 04:00:00+00,Mobile Food Units,12412,-78.78845716,35.78703957,M
2663893,04092015369,BACKYARD BISTRO,1235 HURRICANE ALLEY WAY ,,RALEIGH,NC,27607,(919) 851-6203,2009/04/09 04:00:00+00,Restaurant,12417,-78.72554709,35.79896666,M
2663894,04092015798,Bojangles,3025 Winston Hill DR ,,CARY,NC,27519,(919) 460-9224,2010/10/21 04:00:00+00,Restaurant,12424,-78.84654621,35.78947904,M
2663895,04092018474,Seoul Garden,815 W CHATHAM ST ,,CARY,NC,27511,(919) 234-6002,2020/11/02 05:00:00+00,Restaurant,12432,-78.79538567,35.78006758,M
2663896,04092030543,El Sombrero Azul (WCID #834),8320 LITCHFORD RD,108,RALEIGH,NC,27615-3860,(919) 480-3891,2021/06/01 04:00:00+00,Mobile Food Units,12436,-78.59988229,35.89223772,M
2663897,04092013357,Springmoor Dietary Dept.,1500 SAWMILL RD,,RALEIGH,NC,27615-4320,(919) 848-7092,2001/07/06 04:00:00+00,Restaurant,12441,-78.67552225,35.88395957,M
2663898,04092016343,PLAZA CAFE,411 FAYETTEVILLE ST ,STE 109,RALEIGH,NC,27601,(919) 758-8759,2013/07/25 04:00:00+00,Restaurant,12455,-78.63883977,35.77508557,M
2663899,04092018444,Burrito Shak,2982 KILDAIRE FARM RD,,CARY,NC,27518,(919) 267-6772,2020/09/15 04:00:00+00,Restaurant,12461,-78.78870146,35.71809037,M
2663900,04092021080,Domino's Pizza #5505,1367 SE Maynard,,CARY,NC,27511,(919) 469-1115,2001/07/12 04:00:00+00,Food Stand,12445,-78.76385241,35.78884053,M
2663901,04092018484,Sinbad's Pizza & Seafood,3110  New Bern AVE ,Suite 114,RALEIGH,NC,27610,(919) 231-6456,2020/11/16 05:00:00+00,Restaurant,12483,-78.58674652,35.78850913,M
2663902,04092018487,Refuel #121 Wendell,2301  Wendell Falls PKY ,,WENDELL,NC,27591,(919) 365-8470,2020/11/17 05:00:00+00,Restaurant,12486,-78.43703685,35.78041556,M
2663903,04092015729,Jason's Deli # 162,210 CROSSROADS BLVD ,,CARY,NC,27518,(919) 233-6901,2010/09/24 04:00:00+00,Restaurant,12488,-78.73871452,35.76064286,M
2663904,04092013453,Goji Bistro,100 Maynard Crossing Ct,,CARY,NC,27513,(919) 466-8888,2001/12/03 05:00:00+00,Restaurant,12503,-78.81059568,35.78672957,M
2663905,04092013454,Torero's Restaurant,4721 Atlantic Ave,# 101,RALEIGH,NC,27604,(919) 873-9116,2001/11/20 05:00:00+00,Restaurant,12504,-78.60292943,35.84801871,M
2663906,04092025313,On Board Catering @ TKA,2201 S WILMINGTON ST,,RALEIGH,NC,27603-2559,(919) 275-0446,2020/06/23 04:00:00+00,Food Stand,12511,-78.63902655,35.752054,M
2663907,04092050032,Cardinal Charter Academy at Wendell Falls Cafeteria,6041 TAYLOR RD,,WENDELL,NC,27591,(919) 752-8870,2022/05/10 04:00:00+00,Private School Lunchrooms,12512,-78.42929683,35.77693574,M
2663908,04092015074,Pho2 Far East,4011-133 Capital  BLVD ,,RALEIGH,NC,27604,(919) 876-8621,2008/02/22 05:00:00+00,Restaurant,12506,-78.58250245,35.8353751,M
2663909,04092017951,Heirloom,219 S West ST ,,RALEIGH,NC,27603,(919) 297-8299,2018/09/24 04:00:00+00,Restaurant,12522,-78.64560424,35.77781639,M
2663910,04092030346,Fatboys Kitchen #1 (WCID #613),4608 Kilcullen DR ,,RALEIGH,NC,27604,(919) 591-6999,2017/10/09 04:00:00+00,Mobile Food Units,12526,-78.59060166,35.84268974,M
2663911,04092014968,Starbucks Coffee Co,204-200 Crossroads BLVD ,,CARY,NC,27511,(919) 233-4905,2007/10/09 04:00:00+00,Restaurant,12524,-78.74147311,35.76118923,M
2663912,04092013499,Mellow Mushroom,601 W PEACE ST ,,RALEIGH,NC,27605-1519,(919) 832-3499,2002/01/28 05:00:00+00,Restaurant,12536,-78.64756602,35.78827176,M
2663913,04092021109,Lowes Foods #184 Produce,5400 Apex Peakway ,,APEX,NC,27502,(919) 363-5376,2002/01/08 05:00:00+00,Food Stand,12537,-78.86537597,35.73683859,M
2663914,04092016544,WINSTON CLUBHOUSE,17001 SEARSTONE DR ,,CARY,NC,27513,(919) 234-0400,2013/11/01 04:00:00+00,Restaurant,12546,-78.84474984,35.78854063,M
2663915,04092015276,SALEM STREET PUB,113 N SALEM ST ,,APEX,NC,27502,(919) 387-9992,2008/10/31 04:00:00+00,Restaurant,12548,-78.85154922,35.73118477,T
2663916,04092015821,Lin's Garden,1318 S MAIN ST ,Ste. 116,WAKE FOREST,NC,27587,(919) 556-8066,2010/11/16 05:00:00+00,Restaurant,12553,-78.51926224,35.96093216,M
2663917,04092016381,POPEYES #11378,1701 PINEWINDS DR ,,RALEIGH,NC,27603,(919) 329-0069,2013/03/04 05:00:00+00,Restaurant,12557,-78.65506548,35.7164361,M
2663918,04092016279,GUASACA AREPA & SALSA GRILL,4025 LAKE BOONE TRL ,#107,RALEIGH,NC,27607,(919) 322-4928,2012/10/16 04:00:00+00,Restaurant,12568,-78.69709804,35.81457389,M
2663919,04092160050,Brighton Gardens Assisted Living of Raleigh Kitchen,3101 Duraleigh RD,,RALEIGH,NC,27612,(919) 571-1123,2006/03/31 04:00:00+00,Institutional Food Service,12569,-78.70689114,35.82273981,M
2663920,04092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,,RALEIGH,NC,27617,(919) 784-0050,2019/08/28 04:00:00+00,Restaurant,12556,-78.74503936,35.88736454,M
2663921,04092017309,Bottledog Bites & Brews,8306 Chapel Hill RD ,,CARY,NC,27513,(919) 694-5377,2016/09/08 04:00:00+00,Restaurant,12577,-78.77617181,35.79224815,M
2663922,04092025426,Papa John's 5184,10236 GREEN LEVEL CHURCH RD,,CARY,NC,27519,,2022/03/08 05:00:00+00,Food Stand,12582,-78.9017134,35.82482207,M
2663923,04092018140,Quality Inn and Suites (breakfast area),1400 E WILLIAMS ST,,APEX,NC,27539,(919) 362-8621,2019/07/19 04:00:00+00,Restaurant,12583,-78.84130878,35.71213708,M
2663924,04092030271,BARONE MEATBALL COMPANY (wcid #511),241 E Millbrook RD ,STE 106,RALEIGH,NC,27604,(919) 275-0625,2015/01/02 05:00:00+00,Mobile Food Units,12581,0,0,U
2663925,04092021693,WALMART DELI #2247,2010 KILDAIRE FARM RD ,,CARY,NC,27518,(919) 852-6651,2011/11/08 05:00:00+00,Food Stand,12587,-78.78211085,35.73717785,M
2663926,04092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,,CARY,NC,27519,(919) 674-2214,2014/03/05 05:00:00+00,Restaurant,12588,-78.88560741,35.84442227,M
2663927,04092018502,Brixx Bedford,1540 DUNN RD,,RALEIGH,NC,27614,,2020/12/10 05:00:00+00,Restaurant,12593,-78.58619433,35.92539994,M
2663928,04092110468,Forest Pines Drive Elementary,11455 Forest Pines DR ,,RALEIGH,NC,27614,(919) 562-6269,2007/08/27 04:00:00+00,Public School Lunchrooms,12604,-78.54699508,35.95343043,M
2663929,04092013542,Chick-fil-A,11730 Retail Dr,,WAKE FOREST,NC,27587-7349,(919) 562-9004,2002/03/15 04:00:00+00,Restaurant,12622,-78.54275191,35.96706617,M
2663930,04092013519,Los Tres Magueyes,411-J S Main St ,,ROLESVILLE,NC,27571,(919) 562-1669,2002/02/02 05:00:00+00,Restaurant,12616,-78.46518814,35.91835371,M
2663931,04092160085,SPRING ARBOR OF CARY FOOD SERVICE,1705 KILDAIRE FARM RD ,,CARY,NC,27511,(919) 388-9635,2017/07/25 04:00:00+00,Institutional Food Service,12632,-78.78033541,35.74536609,M
2663932,04092016635,RED PEPPER ASIAN,4121 NEW BERN AVE ,STE 109,RALEIGH,NC,27610,(919) 594-1006,2014/02/25 05:00:00+00,Restaurant,12633,-78.56526592,35.80114227,M
2663933,04092017654,HARRIS TEETER 138 STARBUCKS,98 CORNERSTONE DR ,,CARY,NC,27519,(919) 467-1259,2017/06/28 04:00:00+00,Restaurant,12638,-78.85187583,35.79044843,M
2663934,04092040241,FOODLAND PUC #1 (WCID #322),10208 CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 798-0590,2010/06/18 04:00:00+00,Pushcarts,12643,-78.82634377,35.82831071,M
2663935,04092015662,CARIBOU COFFEE #301,8201-101  BRIER CREEK  PKY ,,RALEIGH,NC,27617,(919) 405-2802,2010/06/15 04:00:00+00,Restaurant,12640,-78.78482051,35.90949791,M
2663936,04092110524,Buckhorn Elementary School Cafeteria,5651 Honeycutt RD ,,HOLLY SPRINGS,NC,27540,(919) 694-8970 ext. 27660,2018/07/20 04:00:00+00,Public School Lunchrooms,12660,-78.84419078,35.61830785,M
2663937,04092018476,Istanbul Restaurant & Cafe,914 Kildaire Farm RD ,,CARY,NC,27511-3923,(919) 651-9608,2020/11/02 05:00:00+00,Restaurant,12661,-78.7820625,35.77335058,M
2663938,04092018008,FIVE BROS PIZZA,6300-182 Creedmoor RD ,,RALEIGH,NC,27612,(919) 594-1699,2018/12/27 05:00:00+00,Restaurant,12659,-78.67947283,35.87241027,M
2663939,04092016545,GONZA TACOS Y TEQUILA,1849 S MAIN ST ,STE 100,WAKE FOREST,NC,27587,(919) 205-2500,2013/11/08 05:00:00+00,Restaurant,12662,-78.52626448,35.95102854,M
2663940,04092018737,Fang's Kitchen,677 MILLS PARK DR,,CARY,NC,27519,(919) 234-6699,2021/11/16 05:00:00+00,Restaurant,12669,-78.89712096,35.80863645,M
2663941,04092017453,CRAWFORD AND SON,618 N PERSON ST ,,RALEIGH,NC,27604,(919) 307-4647,2016/11/01 04:00:00+00,Restaurant,12672,-78.6340625,35.78882326,M
2663942,04092015453,HIBACHI GRILL & SUPREME BUFFET,3131 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 878-5888,2009/08/20 04:00:00+00,Restaurant,12673,-78.59044451,35.82314532,M
2663943,04092018371,Templeton of Cary,215 BRIGHTMORE DR,,CARY,NC,27518,(984) 200-3688,2020/06/05 04:00:00+00,Restaurant,12678,-78.77772922,35.7441046,M
2663944,04092016835,ALPACA PERUVIAN CHARCOAL CHICKEN,4614 CAPITAL BLVD ,,RALEIGH,NC,27604,(919) 713-0000,2014/12/29 05:00:00+00,Restaurant,12688,-78.57926249,35.84833828,M
2663945,04092021765,PAPA MURPHY'S NCO33,11721  RETAIL  DR  Ste 105,,WAKE FOREST,NC,27587,(919) 554-9977,2013/10/18 04:00:00+00,Food Stand,12689,-78.5442852,35.96733877,M
2663946,04092025185,Pretzelmaker,4325 Glenwood AVE ,Suite 2049,RALEIGH,NC,27612,(919) 783-5702,2018/07/03 04:00:00+00,Food Stand,12697,-78.68184484,35.84183815,T
2663947,04092018472,ADDA Bistro & Dining,6105 Grace Park DR ,,MORRISVILLE,NC,27560,(919) 234-6281,2020/10/28 04:00:00+00,Restaurant,12703,-78.84652326,35.82111262,M
2663948,04092030314,BUOY BOWLS #1 (WCID #573),2305 SPECKLED ALDER CT ,,APEX,NC,27523,(919) 550-7748,2016/09/28 04:00:00+00,Mobile Food Units,12705,-78.88006476,35.75731862,M
2663949,04092017759,Saigon Pho Vietnamese Cuisine,3310 Capital  Blvd,,RALEIGH,NC,27604,(919) 803-4048,2017/12/20 05:00:00+00,Restaurant,12708,-78.5854745,35.82439477,M
2663950,04092018088,Thai 54,10290 Chapel Hill RD ,Suite 100,MORRISVILLE,NC,27560,(919) 443-8038,2019/04/16 04:00:00+00,Restaurant,12713,-78.82634068,35.83290707,M
2663951,04092021959,Las Carolinas Grocery & Grill,4905 Guy RD ,,CLAYTON,NC,27520,(919) 359-0089,2016/05/17 04:00:00+00,Food Stand,12720,-78.52179304,35.67702979,M
